status_label,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18
alive,31.854,77.042,3.702,-4.021,0.0,-20.648,17.804,70.9162,120.428,74.906,0.043,-7.723,43.386,24.938,-41.269,120.428,31.139,124.449
alive,196.8,737.5,38.8,38.4,0.0,-45.3,101.4,878.8089,868.5,807.5,356.0,-0.4,131.0,196.2,-293.3,868.5,592.8,830.1
alive,527.49,493.181,81.085,338.523,106.423,171.889,168.31,3099.3046,1742.551,2430.141,330.5,257.438,1249.37,756.365,1008.483,1742.551,1452.252,1404.028
alive,34.292,73.946,2.214,-10.671,1.237,-15.713,27.688,5.4457,83.218,43.573,14.192,-12.885,9.272,20.455,-32.963,83.218,34.795,93.889
alive,1042.453,1124.59,99.707,336.315,0.0,138.745,741.407,2862.418,1552.437,2926.082,258.501,236.608,427.847,1048.571,346.17,1552.437,2004.975,1216.122
alive,3146.0,8909.0,1684.0,4145.0,193.0,1451.0,1535.0,26547.9562,17246.0,15063.0,3390.0,2461.0,8337.0,3434.0,-3016.0,17246.0,8750.0,13101.0
failed,22.865,40.932,28.895,28.684,1.042,3.85,9.595,22.8121,83.505,195.675,83.0,-0.211,42.573,16.612,-460.459,83.505,113.497,54.821
failed,190.401,149.459,120.697,368.839,31.979,479.378,90.244,4708.0867,561.258,2775.846,813.817,248.142,411.799,358.575,806.538,561.258,1677.153,192.419
alive,580.4,1566.1,94.7,552.5,0.0,323.6,261.8,2931.9601,2247.2,2534.4,1505.2,457.8,681.1,311.6,-2101.2,2247.2,1959.0,1694.7
failed,58.363,162.402,6.417,30.621,8.668,11.622,44.784,111.012,201.116,186.396,19.0,24.204,38.714,33.099,55.569,201.116,52.099,170.495
failed,599.69,197.394,268.658,189.305,31.905,-136.098,161.574,311.448,665.258,774.405,100.0,-79.353,467.864,379.532,-314.649,665.258,567.574,475.953
alive,333.281,568.343,5.273,54.196,283.797,26.298,24.977,353.8117,762.009,474.359,23.352,48.923,193.666,245.268,127.098,762.009,277.538,707.813
failed,0.155,4.865,0.143,-4.771,0.066,-7.61,0.0,27.6192,0.094,1.501,0.0,-4.914,-4.771,8.557,-17.69,0.094,8.557,4.865
alive,9.453,101.957,11.835,8.209,1.169,-16.79,3.951,41.6392,122.488,186.554,101.882,-3.626,20.531,31.763,-58.527,122.488,141.767,114.279
alive,1854.0,3629.0,325.0,595.0,615.0,64.0,552.0,3276.792,4803.0,7167.0,2177.0,270.0,1174.0,943.0,-924.0,4803.0,4284.0,4208.0
failed,3.779,1.001,1.104,-6.567,0.236,-7.387,0.119,22.7471,1.874,5.402,0.007,-7.671,0.873,1.402,-212.389,1.874,1.94,8.441
failed,0.005,0.069,0.067,-2.283,0.0,-2.238,0.0,2.4147,0.002,0.423,0.496,-2.35,-0.067,1.633,-10.061,0.002,2.329,2.285
alive,63.503,4.316,1.725,3.809,0.0,2.995,9.53,144.3805,40.876,66.508,0.0,2.084,36.56,12.83,-47.07,40.876,14.013,37.067
failed,108.528,166.516,75.957,143.665,14.605,-11.995,21.129,407.1535,350.52,1445.257,1018.609,67.708,184.004,56.194,-26.199,350.52,1080.348,206.855
alive,3.677,0.992,0.08,0.127,2.28,0.15,0.219,4.3011,2.182,3.913,0.909,0.047,1.19,2.172,-87.39,2.182,3.081,2.055
alive,57.058,71.439,10.277,29.285,0.0,16.836,30.131,385.5112,154.699,497.577,150.0,19.008,83.26,26.044,219.211,154.699,258.012,125.414
alive,11.875,42.31,1.02,6.541,0.624,7.541,8.778,27.9538,56.642,23.399,3.499,5.521,14.332,5.186,-8.885,56.642,10.078,50.101
failed,173.928,2.994,0.541,-13.476,3.143,-4.954,1.122,274.131,2.968,181.868,1.166,-14.017,-0.026,4.675,-64.892,2.968,5.841,16.444
failed,23.345,25.682,0.418,-15.434,10.736,-21.226,7.508,262.5012,26.157,29.636,54.211,-15.852,0.475,9.456,-560.792,26.157,88.211,41.591
alive,226.367,515.828,45.248,63.167,80.432,-74.458,79.088,84.2751,708.366,706.179,435.237,17.919,192.538,110.582,-117.453,708.366,621.185,645.199
failed,228.268,387.791,24.999,215.853,81.064,99.329,111.745,1063.152,836.732,702.311,313.711,190.854,448.941,120.979,47.382,836.732,475.982,620.879
alive,133.783,38.085,1.459,33.029,0.0,20.929,34.86,779.7959,101.453,151.164,0.0,31.57,63.368,12.868,-70.201,101.453,16.452,68.424
alive,119.18,41.638,13.137,7.614,64.708,-27.925,12.399,669.544,98.398,512.975,50.0,-5.523,56.76,46.933,-2.207,98.398,107.431,90.784
alive,0.696,4.466,0.008,-3.107,0.0,-8.111,0.4,11.7516,1.359,0.839,0.0,-3.115,-3.107,10.135,-56.584,1.359,10.135,4.466
failed,25.364,2.117,0.763,-14.659,1.229,-13.582,0.283,82.5884,3.529,27.324,2.0,-15.422,1.412,3.315,-74.009,3.529,5.335,18.188
failed,10.372,41.477,1.449,2.072,5.651,0.405,3.725,22.1774,52.238,24.999,1.741,0.623,10.761,4.99,22.698,52.238,7.57,50.166
alive,189.535,185.598,31.298,126.722,50.763,58.918,62.514,1135.0229,613.79,588.002,65.0,95.424,428.192,246.761,242.859,613.79,367.979,487.068
alive,816.947,1200.993,41.276,147.317,444.792,58.38,0.0,288.3263,1891.828,1063.574,258.95,106.041,690.835,655.362,-128.265,1891.828,954.216,1744.511
failed,623.309,263.15,66.648,291.029,0.0,70.312,455.433,1859.1893,603.116,3978.922,2965.331,224.381,339.966,623.797,22.863,603.116,3744.826,312.087
failed,460.595,496.993,18.622,120.823,174.15,46.576,149.078,543.7548,617.816,1166.164,311.393,102.201,120.823,260.881,93.274,617.816,833.592,496.993
failed,90.525,121.444,140.211,104.621,0.107,-153.514,54.255,61.663,288.659,392.907,0.0,-35.59,167.215,425.982,-206.704,288.659,426.236,184.038
failed,168.337,404.304,16.333,2.73,118.701,-80.894,8.226,93.9915,571.547,246.491,55.695,-13.603,167.243,59.786,18.704,571.547,129.263,568.817
failed,4683.0,7749.0,919.0,2152.0,1137.0,76.0,2337.0,8562.0699,13234.0,13362.0,1666.0,1233.0,5485.0,5354.0,6834.0,13234.0,10384.0,11082.0
alive,118.3,447.6,2.8,9.1,66.7,3.2,43.8,93.8636,561.5,151.0,60.8,6.3,113.9,66.0,-17.1,561.5,128.1,552.4
alive,466.814,1008.688,189.043,564.286,107.21,72.97,263.289,3274.4519,1572.974,6515.444,3211.189,375.243,564.286,527.932,423.051,1572.974,4781.015,1008.688
failed,6.35,0.934,0.047,-2.545,0.0,-3.28,0.063,7.1814,1.464,24.225,9.012,-2.592,0.53,2.45,-18.485,1.464,11.462,4.009
failed,1981.9,2687.6,80.7,49.7,908.3,-139.4,452.5,211.169,4257.8,2299.1,499.0,-31.0,1570.2,978.2,1353.3,4257.8,1700.4,4208.1
alive,2150.479,5043.736,301.864,532.236,1802.695,121.485,12.523,2053.7146,7664.991,5516.919,1290.752,230.372,2621.255,1147.392,2399.917,7664.991,3176.378,7132.755
failed,204.796,389.324,11.167,86.255,129.412,41.908,11.64,283.8959,636.941,315.839,30.59,75.088,247.617,104.132,115.519,636.941,139.656,550.686
failed,3.51,5.44,0.401,-20.85,2.551,-24.105,0.259,24.0151,7.245,12.893,0.0,-21.251,1.805,5.59,-39.375,7.245,5.59,28.095
failed,239.311,1923.133,331.055,447.847,140.614,-25.72,0.0,112.0768,2541.933,1153.277,1087.875,116.792,618.8,268.117,-434.424,2541.933,1389.708,2094.086
alive,523.856,1453.54,77.419,152.557,165.989,-12.183,333.515,356.5572,2044.312,1316.707,591.155,75.138,590.772,219.616,34.006,2044.312,950.358,1891.755
alive,63.685,91.904,1.199,-83.953,1.262,-85.883,0.939,274.85,7.951,78.541,0.0,-85.152,-83.953,10.069,-537.483,7.951,24.848,91.904
failed,1486.092,1583.822,1138.942,2100.488,0.0,132.893,614.164,6686.4682,4772.49,18974.03,9485.615,961.546,3188.668,1512.076,-295.574,4772.49,15316.353,2672.002
failed,92.957,279.994,11.34,35.099,38.186,11.515,45.982,138.5552,347.802,213.294,80.79,23.759,67.808,48.003,59.355,347.802,141.017,312.703
alive,11.115,2.274,0.668,-3.652,2.124,-8.198,3.343,177.6034,6.52,62.662,7.005,-4.32,4.246,7.762,-71.887,6.52,14.767,10.172
failed,49.627,165.025,6.886,11.561,18.665,-0.771,23.346,33.7084,249.004,95.579,0.0,4.675,83.979,74.169,-11.034,249.004,74.634,237.443
failed,224.887,578.79,39.222,-30.476,0.0,-105.293,51.918,766.5575,624.655,1414.245,516.677,-69.698,45.865,323.801,-270.548,624.655,954.651,655.131
failed,6.608,2.583,0.003,-1.956,0.0,-1.61,1.808,8.3288,0.627,6.659,0.0,-1.959,-1.956,0.424,1.467,0.627,0.424,2.583
alive,341.216,540.536,14.932,57.564,151.251,14.517,140.24,366.3527,861.086,592.705,105.843,42.632,320.55,117.864,166.232,861.086,279.018,803.522
alive,2614.5,2572.2,392.5,1978.9,202.9,1390.3,191.5,13173.2209,4743.2,11338.2,4592.5,1586.4,2171.0,979.7,3015.5,4743.2,6765.7,2764.3
alive,298.767,174.178,10.208,43.173,16.731,16.94,49.432,670.2728,280.719,384.363,139.8,32.965,106.541,49.565,-40.079,280.719,194.916,237.546
alive,157.223,36.577,1.976,13.583,4.426,14.596,8.954,215.5418,60.248,216.685,12.14,11.607,23.671,14.853,154.776,60.248,61.035,46.665
alive,7.815,9.261,0.203,1.567,4.025,0.262,2.096,14.3694,15.828,10.634,0.868,1.364,6.567,5.362,-4.451,15.828,6.773,14.261
failed,276.796,937.036,58.88,109.799,184.472,27.811,90.686,448.5676,1116.706,1334.074,371.672,50.919,179.67,139.491,433.199,1116.706,704.465,1006.907
alive,30.757,17.205,0.13,-13.37,0.0,-15.835,0.357,233.0702,3.835,31.917,0.0,-13.5,-13.37,2.007,-323.221,3.835,2.007,17.205
alive,94.38,252.744,21.311,40.045,52.548,4.922,32.806,85.6035,348.556,308.739,95.065,18.734,95.812,71.405,117.175,348.556,189.495,308.511
alive,127.148,28.008,4.8,-15.516,21.815,-22.758,11.773,146.0494,72.825,145.233,0.171,-20.316,44.817,20.24,6.322,72.825,21.403,88.341
alive,0.872,0.227,0.458,-6.769,0.407,-9.177,0.046,3.0755,0.725,6.548,3.296,-7.227,0.498,15.359,-184.971,0.725,18.684,7.494
failed,21.877,70.493,6.036,10.711,9.33,-6.959,10.981,1.2555,88.408,52.367,0.005,4.675,17.915,87.771,-50.366,88.408,88.308,77.697
failed,2752.0,5214.0,323.0,587.0,233.0,-15.0,824.0,1756.6349,6153.0,9852.0,4332.0,264.0,939.0,1802.0,-1971.0,6153.0,7479.0,5566.0
alive,1069.167,2155.124,81.509,228.161,776.21,76.557,0.0,1452.0625,3868.55,1642.271,204.0,146.652,1713.426,410.907,566.976,3868.55,616.09,3640.389
failed,47.681,30.468,1.996,-25.821,3.223,-26.908,0.922,94.5205,4.647,54.97,3.115,-27.817,-25.821,9.397,-118.435,4.647,12.89,30.468
alive,0.879,6.238,0.055,-6.225,0.0,-5.984,0.064,64.1165,0.013,6.33,0.0,-6.28,-6.225,0.308,-16.259,0.013,0.308,6.238
alive,74.981,179.017,14.308,20.822,20.755,6.259,24.656,104.9592,214.528,166.218,18.433,6.514,35.511,26.598,111.092,214.528,61.54,193.706
failed,25.487,73.963,3.053,-1.799,9.212,-4.358,13.913,62.705,103.734,89.299,31.028,-4.852,29.771,20.957,12.872,103.734,64.516,105.533
alive,1059.638,2598.991,71.441,548.718,0.0,296.212,593.169,4273.8883,4645.666,1450.298,3.753,477.277,2046.675,447.952,68.853,4645.666,466.249,4096.948
alive,10.579,4.649,0.58,-11.769,2.325,-16.85,2.409,119.1254,9.419,12.766,10.0,-12.349,4.77,5.861,-135.414,9.419,21.161,21.188
failed,0.578,0.054,0.019,-2.197,0.443,-0.53,0.005,2.507,0.073,0.658,0.016,-2.216,0.019,0.99,-15.09,0.073,1.006,2.27
failed,3.497,1.814,1.978,-7.179,0.0,-11.68,1.865,9.6149,2.347,18.649,3.523,-9.157,0.533,10.207,-72.803,2.347,14.256,9.526
alive,210.964,350.375,38.552,63.022,21.842,-100.525,105.478,30.4898,566.54,722.233,233.365,24.47,216.165,128.289,-80.09,566.54,376.945,503.518
failed,427.303,54.081,8.876,-75.916,8.227,-77.464,3.525,404.649,58.682,618.711,314.05,-84.792,4.601,25.296,-37.342,58.682,366.271,134.598
alive,5.971,14.333,0.735,1.521,3.094,0.507,0.152,6.6912,22.183,16.383,3.4,0.786,7.85,1.933,0.68,22.183,5.923,20.662
failed,21.464,621.431,30.226,116.015,5.119,50.385,7.749,485.1558,775.48,613.079,202.0,85.789,154.049,46.644,275.67,775.48,292.598,659.465
alive,2.037,1.16,0.044,-0.484,0.653,-0.481,0.228,0.5318,1.475,2.22,0.0,-0.528,0.315,0.206,-2.938,1.475,0.206,1.959
alive,321.646,364.264,117.02,328.548,60.496,132.414,124.238,3236.9516,692.812,2623.864,804.294,211.528,328.548,283.345,322.549,692.812,1321.748,364.264
alive,2.064,1.007,0.069,-4.186,0.531,-2.539,0.957,8.2371,1.271,6.738,0.0,-4.255,0.264,7.371,-6.918,1.271,7.522,5.457
failed,64.669,177.836,19.14,33.842,3.492,-0.136,39.142,37.1063,227.412,406.752,192.297,14.702,49.576,55.614,62.725,227.412,291.525,193.57
failed,76.195,187.105,2.28,3.852,66.215,-8.847,7.756,6.7311,212.786,97.171,7.386,1.572,25.681,74.554,-5.516,212.786,82.03,208.934
alive,150.808,1087.61,33.499,223.145,6.314,110.274,106.262,2516.1906,1543.388,852.325,83.75,189.646,455.778,171.336,865.845,1543.388,339.072,1320.243
alive,4.205,62.863,4.587,6.106,0.809,0.18,0.249,75.808,77.447,56.545,38.552,1.519,14.584,12.934,-1.489,77.447,55.041,71.341
alive,10.443,6.011,0.537,1.161,2.461,-0.214,3.758,10.7618,12.552,17.854,0.0,0.624,6.541,10.324,4.048,12.552,10.324,11.391
alive,16.278,13.047,1.527,-0.524,1.953,-7.363,10.926,79.1343,26.385,65.918,3.3,-2.051,13.338,18.591,6.306,26.385,25.085,26.909
alive,1607.1,2915.6,198.7,900.2,775.5,295.8,569.5,6100.992,5007.4,7419.7,3804.0,701.5,2091.8,1113.4,52.7,5007.4,5573.0,4107.2
failed,1467.191,1166.587,443.106,1371.343,0.0,46.859,1063.468,2508.2918,2680.299,16089.093,9998.474,928.237,1513.712,1778.731,-411.28,2680.299,14266.357,1308.956
failed,51.533,68.215,2.014,-16.709,0.58,-21.7,6.102,78.3882,76.393,160.49,18.561,-18.723,8.178,59.94,-56.199,76.393,172.449,93.102
alive,85.849,103.045,5.047,15.32,44.126,5.857,27.533,37.2036,139.037,130.1,3.66,10.273,35.992,55.584,15.991,139.037,59.575,123.717
alive,75.0,62.8,11.2,-17.7,2.7,-92.4,2.9,61.56,83.6,400.3,205.7,-28.9,20.8,31.5,-449.8,83.6,787.3,101.3
failed,4682.0,14430.0,1377.0,582.0,516.0,-1228.0,796.0,2066.5869,17440.0,29330.0,13126.0,-795.0,3010.0,6559.0,-1336.0,17440.0,29284.0,16858.0
failed,1058.63,5570.81,172.652,459.764,284.484,119.929,674.778,1972.9849,7710.226,2606.227,745.245,287.112,2139.416,847.787,-43.979,7710.226,1995.671,7250.462
alive,30.33,39.636,10.576,24.381,7.319,7.928,12.366,311.7885,92.642,357.3,195.926,13.805,53.006,39.533,18.954,92.642,244.088,68.261
failed,26.02,28.078,1.6,-46.861,1.273,-42.076,18.514,21.2297,26.997,56.653,0.0,-48.461,-1.081,21.161,14.654,26.997,21.536,73.858
alive,42.397,251.081,5.825,14.405,0.0,3.849,25.707,30.1123,290.13,105.518,23.819,8.58,39.049,25.981,6.749,290.13,78.395,275.725
failed,68.643,154.968,0.48,14.685,5.294,11.827,17.415,184.6416,174.236,88.286,0.167,14.205,19.268,27.76,12.619,174.236,27.927,159.551
failed,208.527,147.675,26.831,-74.329,45.11,-148.917,29.715,652.743,193.953,344.415,91.265,-101.16,46.278,81.418,-129.379,193.953,179.478,268.282
failed,81.994,81.893,9.311,-19.027,4.767,-26.669,25.953,515.2596,103.146,207.251,90.0,-28.338,21.253,24.404,-118.887,103.146,114.404,122.173
failed,68.25,101.652,2.477,8.417,9.337,4.601,24.878,74.3522,144.316,99.487,0.0,5.94,42.664,31.63,36.206,144.316,33.965,135.899
alive,140.888,136.562,1.809,38.754,43.995,23.309,30.478,307.496,236.073,160.799,0.0,36.945,99.511,21.934,151.54,236.073,36.44,197.319
failed,488.782,460.134,15.911,-51.921,442.738,-107.33,38.813,0.234,754.305,567.629,232.947,-67.832,294.171,322.555,-61.698,754.305,560.706,806.226
alive,775.84,4075.58,253.987,865.336,284.621,289.817,343.4,4788.5076,4940.916,8594.704,2455.986,611.349,865.336,910.65,905.579,4940.916,5508.472,4075.58
failed,433.795,1059.046,201.343,118.644,30.171,-178.628,325.855,256.4402,1427.336,2333.498,748.426,-82.699,368.29,241.858,82.06,1427.336,1275.435,1308.692
alive,483.0,1118.0,544.0,612.0,56.0,-266.0,353.0,834.0149,2006.0,6207.0,5178.0,68.0,888.0,732.0,-5693.0,2006.0,6927.0,1394.0
failed,15.436,19.308,1.459,-7.628,4.072,-15.923,4.188,113.4338,37.478,29.98,10.946,-9.087,18.17,13.026,-105.167,37.478,23.972,45.106
alive,138.642,35.363,14.926,15.487,0.0,0.574,11.76,626.4562,227.033,236.789,82.459,0.561,191.67,40.624,-2033.725,227.033,127.959,211.546
failed,37.439,30.882,13.53,-10.385,0.0,-24.913,22.099,156.9399,38.91,234.03,6.0,-23.915,8.028,42.819,-276.103,38.91,48.819,49.295
failed,152.586,329.401,14.108,-10.689,68.041,-140.444,53.811,6.3089,410.919,311.917,6.027,-24.797,81.518,325.33,-653.709,410.919,408.846,421.608
failed,19.392,101.152,1.374,2.278,0.495,-1.46,14.129,19.5175,109.207,30.125,9.756,0.904,8.055,13.531,-9.577,109.207,23.287,106.929
alive,620.887,511.101,23.065,213.254,126.808,120.121,206.024,2193.7885,953.597,783.766,16.335,190.189,442.496,118.886,458.641,953.597,142.937,740.343
failed,9195.0,11018.0,3036.0,5741.0,554.0,-6837.0,6269.0,12358.0513,16759.0,76995.0,0.0,2705.0,5741.0,41695.0,-259.0,16759.0,64092.0,11018.0
failed,568.64,2122.843,67.53,214.971,164.418,11.219,293.476,193.908,2477.373,2121.604,1070.829,147.441,354.53,487.998,101.416,2477.373,1679.207,2262.402
alive,212.761,1319.458,41.923,109.536,167.011,18.75,27.299,296.4286,1820.904,873.171,402.992,67.613,501.446,203.646,126.099,1820.904,649.049,1711.368
failed,13.303,34.03,2.106,-0.848,6.187,-4.609,5.897,0.593,54.387,18.149,8.642,-2.954,20.357,12.116,-26.427,54.387,20.758,55.235
alive,28.751,61.353,0.341,0.755,11.395,-0.739,14.667,4.586,81.031,35.418,0.0,0.414,19.678,19.004,7.575,81.031,19.594,80.276
failed,323.901,612.651,118.607,276.972,11.937,68.238,176.402,532.7101,1004.942,1310.711,454.26,158.365,392.291,102.151,277.173,1004.942,715.707,727.97
failed,74.569,148.601,7.721,-0.302,35.308,-27.417,36.938,3.9098,157.863,117.567,30.941,-8.023,9.262,50.085,-51.203,157.863,81.578,158.165
failed,88.49,62.227,2.888,-57.12,0.0,-55.68,0.0,435.8309,5.107,96.461,2.874,-60.008,-57.12,17.183,-175.794,5.107,20.758,62.227
alive,1105.159,1432.879,49.653,312.501,262.039,174.776,558.161,3913.6555,2109.673,1900.502,24.681,262.848,676.794,618.653,938.946,2109.673,731.911,1797.172
alive,52.394,16.505,6.514,15.481,0.408,6.292,19.831,89.3393,55.523,86.81,0.0,8.967,39.018,27.649,21.732,55.523,31.838,40.042
alive,165.84,289.607,48.853,116.196,0.0,30.514,131.987,696.5306,500.625,832.863,255.516,67.343,211.018,104.211,-2.743,500.625,464.734,384.429
failed,20.93,31.175,3.775,-10.388,6.615,-27.049,8.817,24.7664,50.635,34.263,2.858,-14.163,19.46,33.13,-377.022,50.635,36.657,61.023
failed,32.396,12.273,0.916,-1.795,2.886,-1.194,7.55,67.08,30.78,36.18,3.5,-2.711,18.507,5.366,-15.655,30.78,8.918,32.575
failed,529.164,638.834,93.866,238.707,216.513,62.559,216.81,1111.5396,903.344,1743.235,600.303,144.841,264.51,295.241,263.239,903.344,1236.708,664.637
failed,86.168,93.58,63.259,156.021,3.211,23.951,56.14,751.2695,277.918,893.193,529.616,92.762,184.338,86.922,8.444,277.918,702.877,121.897
failed,6.539,32.041,1.068,-1.708,3.784,-2.585,2.214,1.9143,39.617,20.147,0.615,-2.776,7.576,6.132,18.77,39.617,6.747,41.325
alive,257.008,239.711,9.2,33.463,158.617,14.926,72.783,192.6344,356.322,361.828,19.363,24.263,116.611,67.544,153.072,356.322,106.683,322.859
failed,76.089,39.904,1.315,-26.08,0.0,-23.158,1.955,250.9444,13.824,91.082,2.013,-27.395,-26.08,16.404,-90.308,13.824,25.871,39.904
alive,1521.086,2387.736,73.469,336.668,440.736,227.695,426.642,3019.1832,3273.259,2840.355,0.43,263.199,885.523,1079.288,381.791,3273.259,1837.439,2936.591
alive,27.17,70.536,2.559,6.351,12.987,2.199,10.834,49.2846,91.492,44.138,2.979,3.792,20.956,12.772,15.655,91.492,17.221,85.141
alive,373.456,32.83,12.229,99.288,40.885,295.166,120.441,4344.98,386.8,786.401,10.421,87.059,353.97,85.262,-402.906,386.8,98.045,287.512
failed,164.373,1151.995,50.72,83.62,30.481,-31.478,29.899,15.6563,1235.615,1475.416,720.553,32.9,83.62,262.863,30.637,1235.615,1385.747,1151.995
alive,202.943,24.57,5.91,38.259,21.3,18.722,20.775,477.5981,106.655,278.993,0.0,32.349,82.085,11.289,212.707,106.655,15.381,68.396
alive,0.117,0.607,0.004,-0.604,0.0,-2.978,0.0,13.9903,0.003,0.194,0.0,-0.608,-0.604,2.791,-16.402,0.003,2.791,0.607
failed,13.042,115.634,16.994,28.011,4.351,-4.507,2.975,123.7446,155.804,265.006,176.603,11.017,40.17,21.169,-43.64,155.804,204.259,127.793
alive,975.21,6334.383,354.62,1428.823,204.78,244.977,593.979,5171.9665,7763.206,15446.111,8323.582,1074.203,1428.823,1638.266,-127.242,7763.206,11679.775,6334.383
alive,13.902,49.232,1.31,-48.078,0.0,-49.377,0.0,439.2783,1.154,15.405,0.0,-49.388,-48.078,3.646,-173.901,1.154,3.646,49.232
failed,3846.4,15832.0,393.4,670.8,688.2,-1381.5,2655.3,1912.142,17089.2,8288.4,2243.1,277.4,1257.2,4106.7,227.2,17089.2,7177.4,16418.4
alive,56.235,3.672,0.052,-53.989,1.182,-54.217,2.404,694.6317,15.026,59.079,0.0,-54.041,11.354,10.69,-134.75,15.026,10.69,69.015
alive,8.82,21.7,0.809,0.188,1.785,0.111,4.37,414.2835,26.37,18.485,1.103,-0.621,4.67,12.655,-2.439,26.37,13.758,26.182
alive,1415.0,9068.0,195.0,1012.0,97.0,479.0,728.0,10182.25,10080.0,8237.0,2016.0,817.0,1012.0,1917.0,807.0,10080.0,4970.0,9068.0
failed,32.687,213.226,3.841,19.775,19.042,11.539,12.179,43.6356,246.343,94.292,26.534,15.934,33.117,21.477,36.944,246.343,48.486,226.568
failed,12.347,14.227,4.017,-11.425,0.0,-29.446,0.56,4.4574,2.802,23.004,11.843,-15.442,-11.425,4.227,-624.424,2.802,16.07,14.227
failed,22.003,32.557,0.381,-2.067,17.848,-2.436,1.883,19.0285,38.892,27.999,0.942,-2.448,6.335,10.662,10.815,38.892,11.604,40.959
alive,24.527,134.577,0.317,2.073,0.0,0.015,23.414,11.7342,143.313,26.12,2.89,1.756,8.736,19.382,-38.804,143.313,22.272,141.24
alive,1301.4,2023.3,97.3,393.8,27.3,75.5,538.9,594.293,2825.0,2457.6,642.8,296.5,801.7,923.3,-5778.8,2825.0,3757.2,2431.2
alive,255.436,372.721,87.073,182.874,48.239,53.018,93.362,895.832,555.595,1203.041,353.932,95.801,182.874,437.349,190.526,555.595,802.181,372.721
alive,139.738,760.066,16.775,86.744,89.478,42.219,38.213,659.5035,920.333,386.049,193.77,69.969,160.267,57.926,62.606,920.333,257.452,833.589
failed,122.22,281.561,15.974,24.507,88.056,-1.389,7.085,84.2655,564.602,256.248,76.786,8.533,283.041,60.603,6.133,564.602,166.78,540.095
alive,246.385,313.055,12.344,-1.542,102.379,-46.091,75.321,120.995,446.816,508.811,6.292,-13.886,133.761,95.216,131.638,446.816,113.71,448.358
failed,49.666,76.341,28.031,42.758,0.0,0.534,37.587,279.3,129.9,574.675,236.589,14.727,53.559,26.601,170.995,129.9,282.547,87.142
failed,70.676,65.174,28.025,-13.763,5.632,-48.478,10.211,224.2806,60.251,463.3,225.245,-41.788,-4.923,27.411,-88.662,60.251,261.515,74.014
alive,12.046,8.802,0.857,-1.077,0.0,-1.066,3.633,7.2235,31.035,15.679,0.0,-1.934,22.233,2.602,8.457,31.035,2.602,32.112
failed,60.947,92.158,0.463,14.286,33.36,15.98,22.904,67.0872,130.347,65.371,25.854,13.823,38.189,7.822,-3.488,130.347,34.026,116.061
failed,3.727,0.356,0.057,-1.586,0.0,-1.958,0.102,40.6673,0.387,6.482,0.0,-1.643,0.031,1.774,-13.821,0.387,1.774,1.973
alive,135.151,197.577,8.72,-6.351,0.0,-18.211,61.363,212.6736,264.585,180.232,0.0,-15.071,67.008,41.305,-33.532,264.585,55.166,270.936
alive,1305.983,3682.367,140.926,428.618,70.185,140.95,1134.337,2527.8818,4324.787,2919.638,765.425,287.692,642.42,825.546,328.579,4324.787,1898.58,3896.169
failed,0.219,1.743,0.013,-4.681,0.0,-4.737,0.065,6.2475,4.395,0.541,0.0,-4.694,2.652,1.503,-31.86,4.395,1.503,9.076
failed,6.093,25.862,0.158,-4.059,0.0,-6.269,5.193,59.6418,32.714,31.992,1.15,-4.217,6.852,12.586,-103.213,32.714,14.544,36.773
alive,10.574,10.674,0.477,0.702,5.034,0.237,2.551,12.8784,20.238,12.79,0.0,0.225,9.564,4.952,-0.02,20.238,4.99,19.536
